2576.551270,-1050.447754,-6193.580078,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2556.123291,-1304.556885,-6392.334961,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2692.677246,-1475.122925,-6630.591797,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2732.839111,-1259.014893,-6391.346191,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2732.839111,-1259.014893,-6391.346191,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2692.677246,-1475.122925,-6630.591797,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2832.051514,-1382.938843,-6564.401855,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2692.677246,-1475.122925,-6630.591797,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2942.833252,-1507.997803,-6832.678223,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2832.051514,-1382.938843,-6564.401855,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2832.051514,-1382.938843,-6564.401855,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2942.833252,-1507.997803,-6832.678223,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3013.783203,-1406.771851,-6711.243652,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2650.979004,-689.291809,-6149.538086,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2576.551270,-1050.447754,-6193.580078,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2747.409912,-793.409790,-6097.441895,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2462.877197,-972.249878,-6255.377930,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2576.551270,-1050.447754,-6193.580078,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2650.979004,-689.291809,-6149.538086,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2462.877197,-972.249878,-6255.377930,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2556.123291,-1304.556885,-6392.334961,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2576.551270,-1050.447754,-6193.580078,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2440.399658,-1251.985962,-6474.194336,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2556.123291,-1304.556885,-6392.334961,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2462.877197,-972.249878,-6255.377930,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2440.399658,-1251.985962,-6474.194336,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2692.677246,-1475.122925,-6630.591797,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2556.123291,-1304.556885,-6392.334961,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2590.720459,-1439.756958,-6736.468750,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2692.677246,-1475.122925,-6630.591797,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2440.399658,-1251.985962,-6474.194336,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2590.720459,-1439.756958,-6736.468750,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2942.833252,-1507.997803,-6832.678223,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2692.677246,-1475.122925,-6630.591797,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2866.099609,-1475.927856,-6958.946777,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2942.833252,-1507.997803,-6832.678223,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2590.720459,-1439.756958,-6736.468750,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2866.099609,-1475.927856,-6958.946777,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3227.182129,-1392.676880,-6934.491211,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2942.833252,-1507.997803,-6832.678223,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2942.833252,-1507.997803,-6832.678223,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3227.182129,-1392.676880,-6934.491211,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3013.783203,-1406.771851,-6711.243652,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3013.783203,-1406.771851,-6711.243652,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3227.182129,-1392.676880,-6934.491211,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3220.335693,-1323.008911,-6785.195312,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2615.650146,-635.181824,-6286.240234,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2462.877197,-972.249878,-6255.377930,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2650.979004,-689.291809,-6149.538086,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2444.792480,-892.219788,-6382.375977,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2462.877197,-972.249878,-6255.377930,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2615.650146,-635.181824,-6286.240234,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2444.792480,-892.219788,-6382.375977,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2440.399658,-1251.985962,-6474.194336,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2462.877197,-972.249878,-6255.377930,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2424.364746,-1146.328857,-6581.133301,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2440.399658,-1251.985962,-6474.194336,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2444.792480,-892.219788,-6382.375977,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2424.364746,-1146.328857,-6581.133301,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2590.720459,-1439.756958,-6736.468750,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2440.399658,-1251.985962,-6474.194336,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2560.919678,-1316.894897,-6819.390137,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2590.720459,-1439.756958,-6736.468750,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2424.364746,-1146.328857,-6581.133301,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2560.919678,-1316.894897,-6819.390137,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2866.099609,-1475.927856,-6958.946777,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2590.720459,-1439.756958,-6736.468750,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2811.074463,-1349.769897,-7021.476074,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2866.099609,-1475.927856,-6958.946777,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2560.919678,-1316.894897,-6819.390137,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2811.074463,-1349.769897,-7021.476074,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3179.113281,-1349.001953,-7071.009766,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2866.099609,-1475.927856,-6958.946777,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3179.113281,-1349.001953,-7071.009766,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3227.182129,-1392.676880,-6934.491211,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2866.099609,-1475.927856,-6958.946777,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3179.113281,-1349.001953,-7071.009766,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3455.408203,-1165.842773,-6903.627930,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3227.182129,-1392.676880,-6934.491211,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3227.182129,-1392.676880,-6934.491211,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3455.408203,-1165.842773,-6903.627930,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3220.335693,-1323.008911,-6785.195312,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3220.335693,-1323.008911,-6785.195312,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3455.408203,-1165.842773,-6903.627930,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3386.177734,-1158.227905,-6762.790527,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2615.650146,-635.181824,-6286.240234,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2561.102295,-850.301819,-6514.283203,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2444.792480,-892.219788,-6382.375977,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2561.102295,-850.301819,-6514.283203,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2546.275391,-1034.961914,-6658.671387,31.000000,32.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2444.792480,-892.219788,-6382.375977,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2444.792480,-892.219788,-6382.375977,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2546.275391,-1034.961914,-6658.671387,31.000000,32.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2424.364746,-1146.328857,-6581.133301,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2546.275391,-1034.961914,-6658.671387,31.000000,32.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2560.919678,-1316.894897,-6819.390137,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2424.364746,-1146.328857,-6581.133301,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2645.487305,-1158.849976,-6831.763672,31.000000,32.000000,33.000000,0.000000,0.994847,0.005118,0.000036,0.000000
2560.919678,-1316.894897,-6819.390137,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2546.275391,-1034.961914,-6658.671387,31.000000,32.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2645.487305,-1158.849976,-6831.763672,31.000000,32.000000,33.000000,0.000000,0.994847,0.005118,0.000036,0.000000
2811.074463,-1349.769897,-7021.476074,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2560.919678,-1316.894897,-6819.390137,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2827.219727,-1182.719849,-6978.605469,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2811.074463,-1349.769897,-7021.476074,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2645.487305,-1158.849976,-6831.763672,31.000000,32.000000,33.000000,0.000000,0.994847,0.005118,0.000036,0.000000
2827.219727,-1182.719849,-6978.605469,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3095.423340,-1234.448975,-7123.287109,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2811.074463,-1349.769897,-7021.476074,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3095.423340,-1234.448975,-7123.287109,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3179.113281,-1349.001953,-7071.009766,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2811.074463,-1349.769897,-7021.476074,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3095.423340,-1234.448975,-7123.287109,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3430.366211,-1099.285889,-7037.071777,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3179.113281,-1349.001953,-7071.009766,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3430.366211,-1099.285889,-7037.071777,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3455.408203,-1165.842773,-6903.627930,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3179.113281,-1349.001953,-7071.009766,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2685.245361,-663.591858,-6444.432129,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2561.102295,-850.301819,-6514.283203,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2615.650146,-635.181824,-6286.240234,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2871.810059,-887.643799,-6177.104980,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2561.102295,-850.301819,-6514.283203,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2685.245361,-663.591858,-6444.432129,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2747.666260,-1074.390869,-6246.956543,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2561.102295,-850.301819,-6514.283203,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2871.810059,-887.643799,-6177.104980,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2747.666260,-1074.390869,-6246.956543,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2546.275391,-1034.961914,-6658.671387,31.000000,32.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2561.102295,-850.301819,-6514.283203,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2732.839111,-1259.014893,-6391.346191,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2546.275391,-1034.961914,-6658.671387,31.000000,32.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2747.666260,-1074.390869,-6246.956543,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2732.839111,-1259.014893,-6391.346191,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2645.487305,-1158.849976,-6831.763672,31.000000,32.000000,33.000000,0.000000,0.994847,0.005118,0.000036,0.000000
2546.275391,-1034.961914,-6658.671387,31.000000,32.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2832.051514,-1382.938843,-6564.401855,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2645.487305,-1158.849976,-6831.763672,31.000000,32.000000,33.000000,0.000000,0.994847,0.005118,0.000036,0.000000
2732.839111,-1259.014893,-6391.346191,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2832.051514,-1382.938843,-6564.401855,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2827.219727,-1182.719849,-6978.605469,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2645.487305,-1158.849976,-6831.763672,31.000000,32.000000,33.000000,0.000000,0.994847,0.005118,0.000036,0.000000
3013.783203,-1406.771851,-6711.243652,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2827.219727,-1182.719849,-6978.605469,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2832.051514,-1382.938843,-6564.401855,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3013.783203,-1406.771851,-6711.243652,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3033.772217,-1098.955811,-7052.557617,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2827.219727,-1182.719849,-6978.605469,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3033.772217,-1098.955811,-7052.557617,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3095.423340,-1234.448975,-7123.287109,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2827.219727,-1182.719849,-6978.605469,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3033.772217,-1098.955811,-7052.557617,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3323.648926,-1007.614868,-7092.462891,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3095.423340,-1234.448975,-7123.287109,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3323.648926,-1007.614868,-7092.462891,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3430.366211,-1099.285889,-7037.071777,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3095.423340,-1234.448975,-7123.287109,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3323.648926,-1007.614868,-7092.462891,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3540.085938,-806.040894,-6867.897949,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3430.366211,-1099.285889,-7037.071777,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3540.085938,-806.040894,-6867.897949,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3555.096436,-899.468933,-6749.977051,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3430.366211,-1099.285889,-7037.071777,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3430.366211,-1099.285889,-7037.071777,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3555.096436,-899.468933,-6749.977051,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3455.408203,-1165.842773,-6903.627930,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3455.408203,-1165.842773,-6903.627930,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3555.096436,-899.468933,-6749.977051,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3386.177734,-1158.227905,-6762.790527,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3386.177734,-1158.227905,-6762.790527,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3555.096436,-899.468933,-6749.977051,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3458.593018,-964.707886,-6651.166504,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3220.335693,-1323.008911,-6785.195312,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3033.772217,-1098.955811,-7052.557617,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3013.783203,-1406.771851,-6711.243652,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3220.335693,-1323.008911,-6785.195312,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3199.578369,-934.138916,-7030.152832,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3033.772217,-1098.955811,-7052.557617,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3199.578369,-934.138916,-7030.152832,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3323.648926,-1007.614868,-7092.462891,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3033.772217,-1098.955811,-7052.557617,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3199.578369,-934.138916,-7030.152832,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3423.337891,-741.240845,-6938.773926,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3323.648926,-1007.614868,-7092.462891,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3423.337891,-741.240845,-6938.773926,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3540.085938,-806.040894,-6867.897949,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3323.648926,-1007.614868,-7092.462891,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3423.337891,-741.240845,-6938.773926,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3473.456299,-562.401794,-6617.230957,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3540.085938,-806.040894,-6867.897949,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3473.456299,-562.401794,-6617.230957,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3494.543945,-678.161804,-6522.264160,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3540.085938,-806.040894,-6867.897949,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3540.085938,-806.040894,-6867.897949,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3494.543945,-678.161804,-6522.264160,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3555.096436,-899.468933,-6749.977051,31.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
